,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
14,DF5,Linear Regression,SMOTE,5,0.8059701492537313,0.48484848484848486,0.7605633802816901,0.5517241379310345,0.782608695652174,0.5161290322580646,71.0,29.0,54,13,16,17
15,DF5,Linear Regression,SMOTE,6,0.7894736842105263,0.6046511627906976,0.7258064516129032,0.6842105263157895,0.7563025210084033,0.6419753086419753,62.0,38.0,45,12,26,17
16,DF5,Linear Regression,SMOTE,7,0.8714285714285714,0.4666666666666667,0.7922077922077922,0.6086956521739131,0.8299319727891157,0.5283018867924527,77.0,23.0,61,9,14,16
17,DF5,Linear Regression,SMOTE,8,0.8484848484848485,0.6470588235294118,0.8235294117647058,0.6875,0.8358208955223881,0.6666666666666667,68.0,32.0,56,10,22,12
18,DF5,Linear Regression,SMOTE,9,0.8888888888888888,0.4864864864864865,0.7466666666666667,0.72,0.8115942028985508,0.5806451612903226,75.0,25.0,56,7,18,19
19,DF5,Linear Regression,SMOTE,10,0.8064516129032258,0.6052631578947368,0.7692307692307693,0.6571428571428571,0.7874015748031495,0.6301369863013698,65.0,35.0,50,12,23,15
20,DF5,Linear Regression,Random Under Sampler,1,0.9259259259259259,0.5434782608695652,0.704225352112676,0.8620689655172413,0.7999999999999999,0.6666666666666666,71.0,29.0,50,4,25,21
21,DF5,Linear Regression,Random Under Sampler,2,0.847457627118644,0.5121951219512195,0.7142857142857143,0.7,0.7751937984496123,0.5915492957746479,70.0,30.0,50,9,21,20
22,DF5,Linear Regression,Random Under Sampler,3,0.8360655737704918,0.5641025641025641,0.75,0.6875,0.7906976744186046,0.619718309859155,68.0,32.0,51,10,22,17
23,DF5,Linear Regression,Random Under Sampler,4,0.8307692307692308,0.45714285714285713,0.7397260273972602,0.5925925925925926,0.7826086956521738,0.5161290322580645,73.0,27.0,54,11,16,19
24,DF5,Linear Regression,Random Under Sampler,5,0.847457627118644,0.4878048780487805,0.704225352112676,0.6896551724137931,0.7692307692307692,0.5714285714285714,71.0,29.0,50,9,20,21
25,DF5,Linear Regression,Random Under Sampler,6,0.7592592592592593,0.5434782608695652,0.6612903225806451,0.6578947368421053,0.7068965517241378,0.5952380952380952,62.0,38.0,41,13,25,21
26,DF5,Linear Regression,Random Under Sampler,7,0.8709677419354839,0.39473684210526316,0.7012987012987013,0.6521739130434783,0.7769784172661871,0.49180327868852464,77.0,23.0,54,8,15,23
27,DF5,Linear Regression,Random Under Sampler,8,0.8771929824561403,0.5813953488372093,0.7352941176470589,0.78125,0.8,0.6666666666666666,68.0,32.0,50,7,25,18
28,DF5,Linear Regression,Random Under Sampler,9,0.8983050847457628,0.4634146341463415,0.7066666666666667,0.76,0.7910447761194029,0.5757575757575758,75.0,25.0,53,6,19,22
29,DF5,Linear Regression,Random Under Sampler,10,0.7962962962962963,0.5217391304347826,0.6615384615384615,0.6857142857142857,0.7226890756302522,0.5925925925925927,65.0,35.0,43,11,24,22
30,DF5,Linear Regression,Random Over Sampler,1,0.9454545454545454,0.5777777777777777,0.7323943661971831,0.896551724137931,0.8253968253968254,0.7027027027027027,71.0,29.0,52,3,26,19
31,DF5,Linear Regression,Random Over Sampler,2,0.8135593220338984,0.4634146341463415,0.6857142857142857,0.6333333333333333,0.744186046511628,0.5352112676056339,70.0,30.0,48,11,19,22
