,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
27,DF5,LGBMClassifier,Random Under Sampler,8,0.9148936170212766,0.5283018867924528,0.6323529411764706,0.875,0.7478260869565218,0.6588235294117648,68.0,32.0,43,4,28,25
28,DF5,LGBMClassifier,Random Under Sampler,9,0.9245283018867925,0.44680851063829785,0.6533333333333333,0.84,0.765625,0.5833333333333334,75.0,25.0,49,4,21,26
29,DF5,LGBMClassifier,Random Under Sampler,10,0.8163265306122449,0.5098039215686274,0.6153846153846154,0.7428571428571429,0.7017543859649124,0.6046511627906976,65.0,35.0,40,9,26,25
30,DF5,LGBMClassifier,Random Over Sampler,1,0.8676470588235294,0.625,0.8309859154929577,0.6896551724137931,0.8489208633093526,0.6557377049180328,71.0,29.0,59,9,20,12
31,DF5,LGBMClassifier,Random Over Sampler,2,0.821917808219178,0.6296296296296297,0.8571428571428571,0.5666666666666667,0.8391608391608392,0.5964912280701755,70.0,30.0,60,13,17,10
32,DF5,LGBMClassifier,Random Over Sampler,3,0.76,0.56,0.8382352941176471,0.4375,0.7972027972027973,0.4912280701754386,68.0,32.0,57,18,14,11
33,DF5,LGBMClassifier,Random Over Sampler,4,0.8552631578947368,0.6666666666666666,0.8904109589041096,0.5925925925925926,0.8724832214765101,0.627450980392157,73.0,27.0,65,11,16,8
34,DF5,LGBMClassifier,Random Over Sampler,5,0.7936507936507936,0.43243243243243246,0.704225352112676,0.5517241379310345,0.7462686567164178,0.48484848484848486,71.0,29.0,50,13,16,21
35,DF5,LGBMClassifier,Random Over Sampler,6,0.6973684210526315,0.625,0.8548387096774194,0.39473684210526316,0.7681159420289855,0.48387096774193544,62.0,38.0,53,23,15,9
36,DF5,LGBMClassifier,Random Over Sampler,7,0.8493150684931506,0.4444444444444444,0.8051948051948052,0.5217391304347826,0.8266666666666668,0.48,77.0,23.0,62,11,12,15
37,DF5,LGBMClassifier,Random Over Sampler,8,0.8571428571428571,0.6216216216216216,0.7941176470588235,0.71875,0.8244274809160305,0.6666666666666667,68.0,32.0,54,9,23,14
38,DF5,LGBMClassifier,Random Over Sampler,9,0.8648648648648649,0.5769230769230769,0.8533333333333334,0.6,0.8590604026845637,0.5882352941176471,75.0,25.0,64,10,15,11
39,DF5,LGBMClassifier,Random Over Sampler,10,0.7936507936507936,0.5945945945945946,0.7692307692307693,0.6285714285714286,0.7812500000000001,0.611111111111111,65.0,35.0,50,13,22,15
40,DF5,LGBMClassifier,SMOTEENN,1,0.9122807017543859,0.5581395348837209,0.7323943661971831,0.8275862068965517,0.8124999999999999,0.6666666666666666,71.0,29.0,52,5,24,19
41,DF5,LGBMClassifier,SMOTEENN,2,0.8,0.4857142857142857,0.7428571428571429,0.5666666666666667,0.7703703703703704,0.523076923076923,70.0,30.0,52,13,17,18
42,DF5,LGBMClassifier,SMOTEENN,3,0.819672131147541,0.5384615384615384,0.7352941176470589,0.65625,0.7751937984496124,0.5915492957746479,68.0,32.0,50,11,21,18
