,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
42,DF5,DecisionTreeClassifier,SMOTEENN,3,0.8135593220338984,0.5121951219512195,0.7058823529411765,0.65625,0.7559055118110236,0.5753424657534246,68.0,32.0,48,11,21,20
43,DF5,DecisionTreeClassifier,SMOTEENN,4,0.8113207547169812,0.3617021276595745,0.589041095890411,0.6296296296296297,0.6825396825396826,0.4594594594594595,73.0,27.0,43,10,17,30
44,DF5,DecisionTreeClassifier,SMOTEENN,5,0.6964285714285714,0.2727272727272727,0.5492957746478874,0.41379310344827586,0.6141732283464568,0.32876712328767127,71.0,29.0,39,17,12,32
45,DF5,DecisionTreeClassifier,SMOTEENN,6,0.671875,0.4722222222222222,0.6935483870967742,0.4473684210526316,0.6825396825396826,0.4594594594594595,62.0,38.0,43,21,17,19
46,DF5,DecisionTreeClassifier,SMOTEENN,7,0.8,0.2857142857142857,0.6753246753246753,0.43478260869565216,0.7323943661971831,0.3448275862068965,77.0,23.0,52,13,10,25
47,DF5,DecisionTreeClassifier,SMOTEENN,8,0.7586206896551724,0.42857142857142855,0.6470588235294118,0.5625,0.6984126984126984,0.4864864864864864,68.0,32.0,44,14,18,24
48,DF5,DecisionTreeClassifier,SMOTEENN,9,0.847457627118644,0.3902439024390244,0.6666666666666666,0.64,0.7462686567164178,0.48484848484848486,75.0,25.0,50,9,16,25
49,DF5,DecisionTreeClassifier,SMOTEENN,10,0.7666666666666667,0.525,0.7076923076923077,0.6,0.736,0.56,65.0,35.0,46,14,21,19
50,DF5,DecisionTreeClassifier,SMOTETomek,1,0.873015873015873,0.5675675675675675,0.7746478873239436,0.7241379310344828,0.8208955223880596,0.6363636363636365,71.0,29.0,55,8,21,16
51,DF5,DecisionTreeClassifier,SMOTETomek,2,0.7714285714285715,0.4666666666666667,0.7714285714285715,0.4666666666666667,0.7714285714285715,0.4666666666666667,70.0,30.0,54,16,14,16
52,DF5,DecisionTreeClassifier,SMOTETomek,3,0.7391304347826086,0.45161290322580644,0.75,0.4375,0.7445255474452556,0.4444444444444444,68.0,32.0,51,18,14,17
53,DF5,DecisionTreeClassifier,SMOTETomek,4,0.7066666666666667,0.2,0.726027397260274,0.18518518518518517,0.7162162162162162,0.1923076923076923,73.0,27.0,53,22,5,20
54,DF5,DecisionTreeClassifier,SMOTETomek,5,0.7272727272727273,0.3235294117647059,0.676056338028169,0.3793103448275862,0.7007299270072992,0.3492063492063492,71.0,29.0,48,18,11,23
55,DF5,DecisionTreeClassifier,SMOTETomek,6,0.7096774193548387,0.5263157894736842,0.7096774193548387,0.5263157894736842,0.7096774193548389,0.5263157894736842,62.0,38.0,44,18,20,18
56,DF5,DecisionTreeClassifier,SMOTETomek,7,0.8307692307692308,0.34285714285714286,0.7012987012987013,0.5217391304347826,0.76056338028169,0.4137931034482759,77.0,23.0,54,11,12,23
57,DF5,DecisionTreeClassifier,SMOTETomek,8,0.7761194029850746,0.5151515151515151,0.7647058823529411,0.53125,0.7703703703703704,0.5230769230769231,68.0,32.0,52,15,17,16
58,DF5,DecisionTreeClassifier,SMOTETomek,9,0.8125,0.3611111111111111,0.6933333333333334,0.52,0.7482014388489209,0.42622950819672134,75.0,25.0,52,12,13,23
59,DF5,DecisionTreeClassifier,SMOTETomek,10,0.7230769230769231,0.4857142857142857,0.7230769230769231,0.4857142857142857,0.723076923076923,0.4857142857142857,65.0,35.0,47,18,17,18
60,DF5c,DecisionTreeClassifier,None,1,0.8461538461538461,0.5428571428571428,0.7746478873239436,0.6551724137931034,0.8088235294117647,0.5937499999999999,71.0,29.0,55,10,19,16
61,DF5c,DecisionTreeClassifier,None,2,0.7857142857142857,0.5,0.7857142857142857,0.5,0.7857142857142857,0.5,70.0,30.0,55,15,15,15
62,DF5c,DecisionTreeClassifier,None,3,0.7464788732394366,0.4827586206896552,0.7794117647058824,0.4375,0.762589928057554,0.4590163934426229,68.0,32.0,53,18,14,15
63,DF5c,DecisionTreeClassifier,None,4,0.7894736842105263,0.4583333333333333,0.821917808219178,0.4074074074074074,0.8053691275167785,0.4313725490196078,73.0,27.0,60,16,11,13
64,DF5c,DecisionTreeClassifier,None,5,0.7719298245614035,0.37209302325581395,0.6197183098591549,0.5517241379310345,0.6875,0.4444444444444444,71.0,29.0,44,13,16,27
65,DF5c,DecisionTreeClassifier,None,6,0.703125,0.5277777777777778,0.7258064516129032,0.5,0.7142857142857143,0.5135135135135136,62.0,38.0,45,19,19,17
66,DF5c,DecisionTreeClassifier,None,7,0.8108108108108109,0.34615384615384615,0.7792207792207793,0.391304347826087,0.794701986754967,0.36734693877551017,77.0,23.0,60,14,9,17
67,DF5c,DecisionTreeClassifier,None,8,0.7534246575342466,0.5185185185185185,0.8088235294117647,0.4375,0.7801418439716311,0.47457627118644063,68.0,32.0,55,18,14,13
68,DF5c,DecisionTreeClassifier,None,9,0.8513513513513513,0.5384615384615384,0.84,0.56,0.8456375838926175,0.5490196078431373,75.0,25.0,63,11,14,12
69,DF5c,DecisionTreeClassifier,None,10,0.7857142857142857,0.6666666666666666,0.8461538461538461,0.5714285714285714,0.8148148148148148,0.6153846153846153,65.0,35.0,55,15,20,10
70,DF5c,DecisionTreeClassifier,SMOTE,1,0.8235294117647058,0.53125,0.7887323943661971,0.5862068965517241,0.8057553956834531,0.5573770491803278,71.0,29.0,56,12,17,15
71,DF5c,DecisionTreeClassifier,SMOTE,2,0.8181818181818182,0.5294117647058824,0.7714285714285715,0.6,0.7941176470588236,0.5625,70.0,30.0,54,12,18,16
72,DF5c,DecisionTreeClassifier,SMOTE,3,0.734375,0.4166666666666667,0.6911764705882353,0.46875,0.7121212121212122,0.4411764705882353,68.0,32.0,47,17,15,21
73,DF5c,DecisionTreeClassifier,SMOTE,4,0.821917808219178,0.5185185185185185,0.821917808219178,0.5185185185185185,0.821917808219178,0.5185185185185185,73.0,27.0,60,13,14,13
74,DF5c,DecisionTreeClassifier,SMOTE,5,0.8142857142857143,0.5333333333333333,0.8028169014084507,0.5517241379310345,0.8085106382978723,0.5423728813559322,71.0,29.0,57,13,16,14
75,DF5c,DecisionTreeClassifier,SMOTE,6,0.6721311475409836,0.46153846153846156,0.6612903225806451,0.47368421052631576,0.6666666666666666,0.4675324675324675,62.0,38.0,41,20,18,21
76,DF5c,DecisionTreeClassifier,SMOTE,7,0.8591549295774648,0.4482758620689655,0.7922077922077922,0.5652173913043478,0.8243243243243243,0.4999999999999999,77.0,23.0,61,10,13,16
77,DF5c,DecisionTreeClassifier,SMOTE,8,0.8688524590163934,0.6153846153846154,0.7794117647058824,0.75,0.8217054263565892,0.676056338028169,68.0,32.0,53,8,24,15
78,DF5c,DecisionTreeClassifier,SMOTE,9,0.7777777777777778,0.32142857142857145,0.7466666666666667,0.36,0.761904761904762,0.33962264150943394,75.0,25.0,56,16,9,19
79,DF5c,DecisionTreeClassifier,SMOTE,10,0.7213114754098361,0.46153846153846156,0.676923076923077,0.5142857142857142,0.6984126984126984,0.48648648648648646,65.0,35.0,44,17,18,21
