,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
36,DF5,Logistic Regression,Random Over Sampler,7,0.8852459016393442,0.41025641025641024,0.7012987012987013,0.6956521739130435,0.7826086956521738,0.5161290322580646,77.0,23.0,54,7,16,23
37,DF5,Logistic Regression,Random Over Sampler,8,0.9016393442622951,0.6666666666666666,0.8088235294117647,0.8125,0.8527131782945736,0.7323943661971831,68.0,32.0,55,6,26,13
38,DF5,Logistic Regression,Random Over Sampler,9,0.8833333333333333,0.45,0.7066666666666667,0.72,0.7851851851851853,0.5538461538461539,75.0,25.0,53,7,18,22
39,DF5,Logistic Regression,Random Over Sampler,10,0.7894736842105263,0.5348837209302325,0.6923076923076923,0.6571428571428571,0.7377049180327868,0.5897435897435898,65.0,35.0,45,12,23,20
40,DF5,Logistic Regression,SMOTEENN,1,0.94,0.52,0.6619718309859155,0.896551724137931,0.7768595041322315,0.6582278481012658,71.0,29.0,47,3,26,24
41,DF5,Logistic Regression,SMOTEENN,2,0.7894736842105263,0.4186046511627907,0.6428571428571429,0.6,0.7086614173228346,0.49315068493150693,70.0,30.0,45,12,18,25
42,DF5,Logistic Regression,SMOTEENN,3,0.8148148148148148,0.4782608695652174,0.6470588235294118,0.6875,0.7213114754098361,0.5641025641025642,68.0,32.0,44,10,22,24
43,DF5,Logistic Regression,SMOTEENN,4,0.873015873015873,0.5135135135135135,0.7534246575342466,0.7037037037037037,0.8088235294117647,0.59375,73.0,27.0,55,8,19,18
44,DF5,Logistic Regression,SMOTEENN,5,0.8461538461538461,0.4375,0.6197183098591549,0.7241379310344828,0.7154471544715447,0.5454545454545455,71.0,29.0,44,8,21,27
45,DF5,Logistic Regression,SMOTEENN,6,0.8043478260869565,0.5370370370370371,0.5967741935483871,0.7631578947368421,0.6851851851851853,0.6304347826086957,62.0,38.0,37,9,29,25
46,DF5,Logistic Regression,SMOTEENN,7,0.9347826086956522,0.37037037037037035,0.5584415584415584,0.8695652173913043,0.6991869918699187,0.5194805194805194,77.0,23.0,43,3,20,34
47,DF5,Logistic Regression,SMOTEENN,8,0.94,0.58,0.6911764705882353,0.90625,0.7966101694915254,0.7073170731707317,68.0,32.0,47,3,29,21
48,DF5,Logistic Regression,SMOTEENN,9,0.8846153846153846,0.3958333333333333,0.6133333333333333,0.76,0.7244094488188976,0.5205479452054795,75.0,25.0,46,6,19,29
49,DF5,Logistic Regression,SMOTEENN,10,0.8,0.5,0.6153846153846154,0.7142857142857143,0.6956521739130435,0.588235294117647,65.0,35.0,40,10,25,25
50,DF5,Logistic Regression,SMOTETomek,1,0.8870967741935484,0.5789473684210527,0.7746478873239436,0.7586206896551724,0.8270676691729323,0.6567164179104478,71.0,29.0,55,7,22,16
51,DF5,Logistic Regression,SMOTETomek,2,0.8059701492537313,0.5151515151515151,0.7714285714285715,0.5666666666666667,0.7883211678832117,0.5396825396825397,70.0,30.0,54,13,17,16
52,DF5,Logistic Regression,SMOTETomek,3,0.8088235294117647,0.59375,0.8088235294117647,0.59375,0.8088235294117648,0.59375,68.0,32.0,55,13,19,13
53,DF5,Logistic Regression,SMOTETomek,4,0.8108108108108109,0.5,0.821917808219178,0.48148148148148145,0.8163265306122449,0.49056603773584906,73.0,27.0,60,14,13,13
