,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
40,DF5,RandomForestClassifier,SMOTEENN,1,0.8679245283018868,0.46808510638297873,0.647887323943662,0.7586206896551724,0.7419354838709677,0.5789473684210527,71.0,29.0,46,7,22,25
41,DF5,RandomForestClassifier,SMOTEENN,2,0.8360655737704918,0.5128205128205128,0.7285714285714285,0.6666666666666666,0.7786259541984734,0.5797101449275363,70.0,30.0,51,10,20,19
42,DF5,RandomForestClassifier,SMOTEENN,3,0.7818181818181819,0.4444444444444444,0.6323529411764706,0.625,0.6991869918699187,0.5194805194805195,68.0,32.0,43,12,20,25
43,DF5,RandomForestClassifier,SMOTEENN,4,0.8387096774193549,0.4473684210526316,0.7123287671232876,0.6296296296296297,0.7703703703703705,0.5230769230769231,73.0,27.0,52,10,17,21
44,DF5,RandomForestClassifier,SMOTEENN,5,0.8125,0.4722222222222222,0.7323943661971831,0.5862068965517241,0.7703703703703704,0.523076923076923,71.0,29.0,52,12,17,19
45,DF5,RandomForestClassifier,SMOTEENN,6,0.7090909090909091,0.4888888888888889,0.6290322580645161,0.5789473684210527,0.6666666666666666,0.5301204819277109,62.0,38.0,39,16,22,23
46,DF5,RandomForestClassifier,SMOTEENN,7,0.8709677419354839,0.39473684210526316,0.7012987012987013,0.6521739130434783,0.7769784172661871,0.49180327868852464,77.0,23.0,54,8,15,23
47,DF5,RandomForestClassifier,SMOTEENN,8,0.8653846153846154,0.5208333333333334,0.6617647058823529,0.78125,0.75,0.625,68.0,32.0,45,7,25,23
48,DF5,RandomForestClassifier,SMOTEENN,9,0.8382352941176471,0.4375,0.76,0.56,0.7972027972027973,0.4912280701754386,75.0,25.0,57,11,14,18
49,DF5,RandomForestClassifier,SMOTEENN,10,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,65.0,35.0,45,10,25,20
50,DF5,RandomForestClassifier,SMOTETomek,1,0.8082191780821918,0.5555555555555556,0.8309859154929577,0.5172413793103449,0.8194444444444445,0.5357142857142857,71.0,29.0,59,14,15,12
51,DF5,RandomForestClassifier,SMOTETomek,2,0.8076923076923077,0.6818181818181818,0.9,0.5,0.8513513513513514,0.576923076923077,70.0,30.0,63,15,15,7
52,DF5,RandomForestClassifier,SMOTETomek,3,0.7671232876712328,0.5555555555555556,0.8235294117647058,0.46875,0.7943262411347518,0.5084745762711864,68.0,32.0,56,17,15,12
53,DF5,RandomForestClassifier,SMOTETomek,4,0.8157894736842105,0.5416666666666666,0.8493150684931506,0.48148148148148145,0.832214765100671,0.5098039215686274,73.0,27.0,62,14,13,11
54,DF5,RandomForestClassifier,SMOTETomek,5,0.759493670886076,0.47619047619047616,0.8450704225352113,0.3448275862068966,0.8,0.39999999999999997,71.0,29.0,60,19,10,11
55,DF5,RandomForestClassifier,SMOTETomek,6,0.7205882352941176,0.59375,0.7903225806451613,0.5,0.7538461538461538,0.5428571428571428,62.0,38.0,49,19,19,13
56,DF5,RandomForestClassifier,SMOTETomek,7,0.8783783783783784,0.5384615384615384,0.8441558441558441,0.6086956521739131,0.8609271523178808,0.5714285714285715,77.0,23.0,65,9,14,12
57,DF5,RandomForestClassifier,SMOTETomek,8,0.8088235294117647,0.59375,0.8088235294117647,0.59375,0.8088235294117648,0.59375,68.0,32.0,55,13,19,13
58,DF5,RandomForestClassifier,SMOTETomek,9,0.8076923076923077,0.45454545454545453,0.84,0.4,0.8235294117647058,0.4255319148936171,75.0,25.0,63,15,10,12
59,DF5,RandomForestClassifier,SMOTETomek,10,0.7567567567567568,0.6538461538461539,0.8615384615384616,0.4857142857142857,0.8057553956834532,0.5573770491803278,65.0,35.0,56,18,17,9
60,DF5c,RandomForestClassifier,None,1,0.8292682926829268,0.8333333333333334,0.9577464788732394,0.5172413793103449,0.8888888888888888,0.6382978723404256,71.0,29.0,68,14,15,3
61,DF5c,RandomForestClassifier,None,2,0.75,0.6666666666666666,0.9428571428571428,0.26666666666666666,0.8354430379746834,0.3809523809523809,70.0,30.0,66,22,8,4
62,DF5c,RandomForestClassifier,None,3,0.75,0.6,0.8823529411764706,0.375,0.8108108108108107,0.4615384615384615,68.0,32.0,60,20,12,8
63,DF5c,RandomForestClassifier,None,4,0.8068181818181818,0.8333333333333334,0.9726027397260274,0.37037037037037035,0.8819875776397516,0.5128205128205128,73.0,27.0,71,17,10,2
64,DF5c,RandomForestClassifier,None,5,0.7368421052631579,0.375,0.7887323943661971,0.3103448275862069,0.7619047619047618,0.339622641509434,71.0,29.0,56,20,9,15
65,DF5c,RandomForestClassifier,None,6,0.6588235294117647,0.6,0.9032258064516129,0.23684210526315788,0.761904761904762,0.339622641509434,62.0,38.0,56,29,9,6
66,DF5c,RandomForestClassifier,None,7,0.7976190476190477,0.375,0.8701298701298701,0.2608695652173913,0.8322981366459626,0.30769230769230765,77.0,23.0,67,17,6,10
67,DF5c,RandomForestClassifier,None,8,0.7692307692307693,0.6363636363636364,0.8823529411764706,0.4375,0.8219178082191781,0.5185185185185185,68.0,32.0,60,18,14,8
68,DF5c,RandomForestClassifier,None,9,0.8452380952380952,0.75,0.9466666666666667,0.48,0.8930817610062893,0.5853658536585366,75.0,25.0,71,13,12,4
69,DF5c,RandomForestClassifier,None,10,0.6704545454545454,0.5,0.9076923076923077,0.17142857142857143,0.7712418300653594,0.2553191489361702,65.0,35.0,59,29,6,6
70,DF5c,RandomForestClassifier,SMOTE,1,0.8082191780821918,0.5555555555555556,0.8309859154929577,0.5172413793103449,0.8194444444444445,0.5357142857142857,71.0,29.0,59,14,15,12
71,DF5c,RandomForestClassifier,SMOTE,2,0.8051948051948052,0.6521739130434783,0.8857142857142857,0.5,0.8435374149659864,0.5660377358490566,70.0,30.0,62,15,15,8
72,DF5c,RandomForestClassifier,SMOTE,3,0.782608695652174,0.5483870967741935,0.7941176470588235,0.53125,0.7883211678832117,0.5396825396825397,68.0,32.0,54,15,17,14
73,DF5c,RandomForestClassifier,SMOTE,4,0.7777777777777778,0.47368421052631576,0.863013698630137,0.3333333333333333,0.8181818181818182,0.391304347826087,73.0,27.0,63,18,9,10
74,DF5c,RandomForestClassifier,SMOTE,5,0.7402597402597403,0.391304347826087,0.8028169014084507,0.3103448275862069,0.7702702702702703,0.34615384615384615,71.0,29.0,57,20,9,14
75,DF5c,RandomForestClassifier,SMOTE,6,0.7205882352941176,0.59375,0.7903225806451613,0.5,0.7538461538461538,0.5428571428571428,62.0,38.0,49,19,19,13
76,DF5c,RandomForestClassifier,SMOTE,7,0.8533333333333334,0.48,0.8311688311688312,0.5217391304347826,0.8421052631578949,0.4999999999999999,77.0,23.0,64,11,12,13
77,DF5c,RandomForestClassifier,SMOTE,8,0.7272727272727273,0.4782608695652174,0.8235294117647058,0.34375,0.7724137931034483,0.4,68.0,32.0,56,21,11,12
78,DF5c,RandomForestClassifier,SMOTE,9,0.8333333333333334,0.5454545454545454,0.8666666666666667,0.48,0.8496732026143791,0.5106382978723404,75.0,25.0,65,13,12,10
79,DF5c,RandomForestClassifier,SMOTE,10,0.782608695652174,0.6451612903225806,0.8307692307692308,0.5714285714285714,0.8059701492537313,0.606060606060606,65.0,35.0,54,15,20,11
