,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
16,DF7,Word2Vec - Linear Regression,Random Under Sampler,7,0.6818181818181818,0.6666666666666666,0.6521739130434783,0.6956521739130435,0.6666666666666666,0.6808510638297872,23.0,23.0,15,7,16,8
17,DF7,Word2Vec - Linear Regression,Random Under Sampler,8,0.8421052631578947,0.6444444444444445,0.5,0.90625,0.6274509803921569,0.7532467532467533,32.0,32.0,16,3,29,16
18,DF7,Word2Vec - Linear Regression,Random Under Sampler,9,0.7619047619047619,0.6896551724137931,0.64,0.8,0.6956521739130435,0.7407407407407408,25.0,25.0,16,5,20,9
19,DF7,Word2Vec - Linear Regression,Random Under Sampler,10,0.8,0.5818181818181818,0.34285714285714286,0.9142857142857143,0.48000000000000004,0.7111111111111111,35.0,35.0,12,3,32,23
20,DF7,Word2Vec - Linear Regression,Random Over Sampler,1,0.875,0.6428571428571429,0.4827586206896552,0.9310344827586207,0.6222222222222222,0.7605633802816901,29.0,29.0,14,2,27,15
21,DF7,Word2Vec - Linear Regression,Random Over Sampler,2,0.6666666666666666,0.5897435897435898,0.4666666666666667,0.7666666666666667,0.5490196078431373,0.6666666666666667,30.0,30.0,14,7,23,16
22,DF7,Word2Vec - Linear Regression,Random Over Sampler,3,0.7083333333333334,0.625,0.53125,0.78125,0.6071428571428571,0.6944444444444444,32.0,32.0,17,7,25,15
23,DF7,Word2Vec - Linear Regression,Random Over Sampler,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,27.0,27.0,18,9,18,9
24,DF7,Word2Vec - Linear Regression,Random Over Sampler,5,0.7,0.7142857142857143,0.7241379310344828,0.6896551724137931,0.711864406779661,0.7017543859649122,29.0,29.0,21,9,20,8
25,DF7,Word2Vec - Linear Regression,Random Over Sampler,6,0.575,0.5833333333333334,0.6052631578947368,0.5526315789473685,0.5897435897435896,0.5675675675675677,38.0,38.0,23,17,21,15
26,DF7,Word2Vec - Linear Regression,Random Over Sampler,7,0.6,0.5769230769230769,0.5217391304347826,0.6521739130434783,0.5581395348837209,0.6122448979591837,23.0,23.0,12,8,15,11
27,DF7,Word2Vec - Linear Regression,Random Over Sampler,8,0.7727272727272727,0.6428571428571429,0.53125,0.84375,0.6296296296296297,0.7297297297297298,32.0,32.0,17,5,27,15
28,DF7,Word2Vec - Linear Regression,Random Over Sampler,9,0.8235294117647058,0.6666666666666666,0.56,0.88,0.6666666666666666,0.7586206896551725,25.0,25.0,14,3,22,11
29,DF7,Word2Vec - Linear Regression,Random Over Sampler,10,0.631578947368421,0.65625,0.6857142857142857,0.6,0.6575342465753424,0.626865671641791,35.0,35.0,24,14,21,11
