,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
40,DF5,Linear Regression,SMOTEENN,1,0.990923651895355,0.6574923547400612,0.9169960474308301,0.9499263622974963,0.9525275853220426,0.7771084337349398,4048.0,679.0,3712,34,645,336
41,DF5,Linear Regression,SMOTEENN,2,0.9886055344546935,0.6432692307692308,0.9075965130759651,0.9409282700421941,0.9463706012206207,0.7641347801256426,4015.0,711.0,3644,42,669,371
42,DF5,Linear Regression,SMOTEENN,3,0.9879518072289156,0.669021190716448,0.9183673469387755,0.9364406779661016,0.9518895911260157,0.7804590935844614,4018.0,708.0,3690,45,663,328
43,DF5,Linear Regression,SMOTEENN,4,0.9886486486486487,0.6481481481481481,0.9101766608609106,0.9405940594059405,0.9477911646586346,0.7674552798615117,4019.0,707.0,3658,42,665,361
44,DF5,Linear Regression,SMOTEENN,5,0.9891891891891892,0.6413255360623782,0.9086395233366436,0.9426934097421203,0.9472049689440996,0.7633410672853829,4028.0,698.0,3660,40,658,368
45,DF5,Linear Regression,SMOTEENN,6,0.9918189255522225,0.6496694995278565,0.907435129740519,0.958217270194986,0.9477524429967427,0.7743387732132808,4008.0,718.0,3637,30,688,371
46,DF5,Linear Regression,SMOTEENN,7,0.985578231292517,0.6745956232159848,0.91372351160444,0.9304461942257218,0.9482916612122005,0.7821290678433535,3964.0,762.0,3622,53,709,342
47,DF5,Linear Regression,SMOTEENN,8,0.9862162162162162,0.6588693957115009,0.9124781195298824,0.9298486932599724,0.9479153136771008,0.7712492869366799,3999.0,727.0,3649,51,676,350
48,DF5,Linear Regression,SMOTEENN,9,0.9896739130434783,0.6539196940726577,0.9095904095904096,0.9473684210526315,0.9479437792816242,0.7737556561085973,4004.0,722.0,3642,38,684,362
49,DF5,Linear Regression,SMOTETomek,1,0.9840862422997947,0.7424789410348978,0.9471343873517787,0.9086892488954345,0.9652567975830817,0.8172185430463577,4048.0,679.0,3834,62,617,214
50,DF5,Linear Regression,SMOTETomek,2,0.9824107604759441,0.7476744186046511,0.9459526774595268,0.9043600562587905,0.9638370765131328,0.818586887332909,4015.0,711.0,3798,68,643,217
51,DF5,Linear Regression,SMOTETomek,3,0.9811952601751674,0.7523696682464455,0.9479840716774515,0.8968926553672316,0.9643037974683545,0.818298969072165,4018.0,708.0,3809,73,635,209
52,DF5,Linear Regression,SMOTETomek,4,0.9801648634724369,0.7464454976303317,0.946752923612839,0.8910891089108911,0.9631692190861916,0.8123791102514507,4019.0,707.0,3805,77,630,214
53,DF5,Linear Regression,SMOTETomek,5,0.9826199740596627,0.7244546498277842,0.9404170804369414,0.9040114613180515,0.9610554357478118,0.8043339706819631,4028.0,698.0,3788,67,631,240
54,DF5,Linear Regression,SMOTETomek,6,0.9849154746423927,0.7491486946651532,0.9448602794411177,0.9192200557103064,0.9644721762383801,0.825515947467167,4008.0,718.0,3787,58,660,221
55,DF5,Linear Regression,SMOTETomek,7,0.9772370486656201,0.7466814159292036,0.9422300706357215,0.8858267716535433,0.9594143334189571,0.8103241296518608,3964.0,762.0,3735,87,675,229
56,DF5,Linear Regression,SMOTETomek,8,0.9805548353642728,0.7502876869965478,0.9457364341085271,0.8968363136176066,0.9628309572301426,0.8170426065162908,3999.0,727.0,3782,75,652,217
57,DF5,Linear Regression,SMOTETomek,9,0.9831124967524032,0.7491448118586089,0.945054945054945,0.909972299168975,0.9637081370177002,0.8217636022514071,4004.0,722.0,3784,65,657,220
