,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
35,DF5,XGBClassifier,Random Over Sampler,6,0.9986176389272878,0.9984276729559748,0.9997232216994187,0.9921875,0.9991701244813278,0.9952978056426331,3613.0,640.0,3612,5,635,1
36,DF5,XGBClassifier,Random Over Sampler,7,0.9977783948903083,1.0,1.0,0.9878787878787879,0.9988879621907145,0.9939024390243903,3593.0,660.0,3593,8,652,0
37,DF5,XGBClassifier,Random Over Sampler,8,0.9974944320712695,1.0,1.0,0.9865671641791045,0.9987456445993032,0.9932381667918858,3583.0,670.0,3583,9,661,0
38,DF5,XGBClassifier,Random Over Sampler,9,0.9969461410327596,1.0,1.0,0.9833836858006042,0.9984707354372306,0.9916222391469917,3591.0,662.0,3591,11,651,0
39,DF5,XGBClassifier,Random Over Sampler,10,0.9991694352159468,0.9968798751950078,0.9994461368042094,0.9953271028037384,0.999307766855877,0.9961028838659393,3611.0,642.0,3609,3,639,2
40,DF5,XGBClassifier,SMOTEENN,1,0.9965525732578183,0.9984984984984985,0.9997529644268774,0.979381443298969,0.9981502034776174,0.9888475836431226,4048.0,679.0,4047,14,665,1
41,DF5,XGBClassifier,SMOTEENN,2,0.9982595723520636,1.0,1.0,0.9901547116736991,0.9991290282443699,0.995053003533569,4015.0,711.0,4015,7,704,0
42,DF5,XGBClassifier,SMOTEENN,3,0.997765085671716,1.0,1.0,0.9872881355932204,0.9988812927284028,0.9936034115138593,4018.0,708.0,4018,9,699,0
43,DF5,XGBClassifier,SMOTEENN,4,0.996774993798065,0.9985611510791367,0.9997511818860413,0.9816124469589816,0.9982608695652174,0.9900142653352354,4019.0,707.0,4018,13,694,1
44,DF5,XGBClassifier,SMOTEENN,5,0.9972758791480931,0.998546511627907,0.9997517378351539,0.9842406876790831,0.9985122737416315,0.9913419913419914,4028.0,698.0,4027,11,687,1
45,DF5,XGBClassifier,SMOTEENN,6,0.9977589641434262,0.9985915492957746,0.999750499001996,0.9874651810584958,0.998753738783649,0.9929971988795518,4008.0,718.0,4007,9,709,1
46,DF5,XGBClassifier,SMOTEENN,7,0.9964797586120191,0.9986648865153538,0.9997477295660948,0.9816272965879265,0.9981110691348696,0.9900727994705493,3964.0,762.0,3963,14,748,1
47,DF5,XGBClassifier,SMOTEENN,8,0.9977539306214125,0.9986091794158554,0.9997499374843711,0.9876203576341128,0.9987509367974019,0.9930843706777317,3999.0,727.0,3998,9,718,1
48,DF5,XGBClassifier,SMOTEENN,9,0.9982539286605139,0.99721059972106,0.9995004995004995,0.9903047091412742,0.9988768251591164,0.9937456567060459,4004.0,722.0,4002,7,715,2
49,DF5,XGBClassifier,SMOTETomek,1,0.9965534219596258,1.0,1.0,0.979381443298969,0.9982737361282367,0.9895833333333333,4048.0,679.0,4048,14,665,0
50,DF5,XGBClassifier,SMOTETomek,2,0.9985078338721711,1.0,1.0,0.9915611814345991,0.9992533598805375,0.9957627118644067,4015.0,711.0,4015,6,705,0
51,DF5,XGBClassifier,SMOTETomek,3,0.998012916045703,1.0,1.0,0.9887005649717514,0.999005469915465,0.9943181818181819,4018.0,708.0,4018,8,700,0
52,DF5,XGBClassifier,SMOTETomek,4,0.9965286387304736,1.0,1.0,0.9801980198019802,0.9982613015399902,0.99,4019.0,707.0,4019,14,693,0
53,DF5,XGBClassifier,SMOTETomek,5,0.9975235264982665,1.0,1.0,0.9856733524355301,0.9987602281180263,0.9927849927849928,4028.0,698.0,4028,10,688,0
54,DF5,XGBClassifier,SMOTETomek,6,0.9975111996017919,1.0,1.0,0.9860724233983287,0.9987540493396462,0.9929873772791024,4008.0,718.0,4008,10,708,0
55,DF5,XGBClassifier,SMOTETomek,7,0.9967312044254463,1.0,1.0,0.9829396325459318,0.9983629265835536,0.9913964262078094,3964.0,762.0,3964,13,749,0
56,DF5,XGBClassifier,SMOTETomek,8,0.9972568578553616,1.0,1.0,0.984869325997249,0.9986265451367212,0.9923769923769924,3999.0,727.0,3999,11,716,0
57,DF5,XGBClassifier,SMOTETomek,9,0.9980054849164797,0.9986013986013986,0.9997502497502497,0.9889196675900277,0.9988771054273238,0.9937369519832986,4004.0,722.0,4003,8,714,1
