,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
48,DF5,DecisionTreeClassifier,Random Over Sampler,9,0.9941682865870591,0.9831288343558282,0.9969367864104706,0.9682779456193353,0.9955506117908788,0.9756468797564688,3591.0,662.0,3580,21,641,11
49,DF5,DecisionTreeClassifier,Random Over Sampler,10,0.9961175818080976,0.9706336939721792,0.9947382996399889,0.9781931464174455,0.9954274629347375,0.9743987587276958,3611.0,642.0,3592,14,628,19
50,DF5,DecisionTreeClassifier,SMOTEENN,1,0.9939477303988996,0.9515347334410339,0.9917650288223991,0.9639934533551555,0.992855179994504,0.9577235772357725,3643.0,611.0,3613,22,589,30
51,DF5,DecisionTreeClassifier,SMOTEENN,2,0.9955555555555555,0.926605504587156,0.986784140969163,0.9742765273311897,0.9911504424778761,0.9498432601880877,3632.0,622.0,3584,16,606,48
52,DF5,DecisionTreeClassifier,SMOTEENN,3,0.9955567897806165,0.9555895865237366,0.9919756502490316,0.975,0.9937629937629937,0.9651972157772621,3614.0,640.0,3585,16,624,29
53,DF5,DecisionTreeClassifier,SMOTEENN,4,0.9941585535465924,0.9453717754172989,0.990027700831025,0.967391304347826,0.992088827203331,0.9562547966231773,3610.0,644.0,3574,21,623,36
54,DF5,DecisionTreeClassifier,SMOTEENN,5,0.9955654101995566,0.9674922600619195,0.9941876556877941,0.9750390015600624,0.9948760559479297,0.9712509712509713,3613.0,641.0,3592,16,625,21
55,DF5,DecisionTreeClassifier,SMOTEENN,6,0.9947382996399889,0.9672897196261683,0.9941876556877941,0.9703125,0.9944629014396456,0.9687987519500779,3613.0,640.0,3592,19,621,21
56,DF5,DecisionTreeClassifier,SMOTEENN,7,0.9944289693593314,0.9653092006033183,0.9935986640690231,0.9696969696969697,0.9940136433245162,0.9674981103552531,3593.0,660.0,3570,20,640,23
57,DF5,DecisionTreeClassifier,SMOTEENN,8,0.995787700084246,0.9465317919075145,0.9896734579960926,0.9776119402985075,0.9927211646136619,0.9618208516886931,3583.0,670.0,3546,15,655,37
58,DF5,DecisionTreeClassifier,SMOTEENN,9,0.9941340782122905,0.9524517087667161,0.9910888331940964,0.9682779456193353,0.9926091200669362,0.9602996254681648,3591.0,662.0,3559,21,641,32
59,DF5,DecisionTreeClassifier,SMOTEENN,10,0.994447529150472,0.9554531490015361,0.9919689836610357,0.9688473520249221,0.9932067101067518,0.9621036349574633,3611.0,642.0,3582,20,622,29
60,DF5,DecisionTreeClassifier,SMOTETomek,1,0.9928767123287672,0.9685430463576159,0.9947845182541861,0.9574468085106383,0.9938296997120527,0.962962962962963,3643.0,611.0,3624,26,585,19
61,DF5,DecisionTreeClassifier,SMOTETomek,2,0.9975096845600443,0.9578125,0.9925660792951542,0.9855305466237942,0.9950317416505657,0.971473851030111,3632.0,622.0,3605,9,613,27
62,DF5,DecisionTreeClassifier,SMOTETomek,3,0.995835646862854,0.9585889570552147,0.9925290536801328,0.9765625,0.9941796008869179,0.9674922600619195,3614.0,640.0,3587,15,625,27
63,DF5,DecisionTreeClassifier,SMOTETomek,4,0.9936111111111111,0.9495412844036697,0.9908587257617728,0.9642857142857143,0.9922330097087378,0.9568567026194145,3610.0,644.0,3577,23,621,33
64,DF5,DecisionTreeClassifier,SMOTETomek,5,0.9952817096863724,0.9585253456221198,0.9925269858843067,0.9734789391575663,0.9939024390243902,0.9659442724458205,3613.0,641.0,3586,17,624,27
65,DF5,DecisionTreeClassifier,SMOTETomek,6,0.9950138504155125,0.9673405909797823,0.9941876556877941,0.971875,0.9946005814758411,0.9696024941543259,3613.0,640.0,3592,18,622,21
66,DF5,DecisionTreeClassifier,SMOTETomek,7,0.9936022253129346,0.9680851063829787,0.9941553019760646,0.9651515151515152,0.9938786867000556,0.9666160849772382,3593.0,660.0,3572,23,637,21
67,DF5,DecisionTreeClassifier,SMOTETomek,8,0.9957971420565985,0.9576023391812866,0.9919062238347753,0.9776119402985075,0.993847874720358,0.9675036927621862,3583.0,670.0,3554,15,655,29
68,DF5,DecisionTreeClassifier,SMOTETomek,9,0.9941373534338358,0.9552906110283159,0.9916457811194653,0.9682779456193353,0.9928900041823505,0.9617404351087772,3591.0,662.0,3561,21,641,30
69,DF5,DecisionTreeClassifier,SMOTETomek,10,0.9941779872470197,0.9613003095975232,0.993076710052617,0.9672897196261683,0.9936270435023552,0.9642857142857144,3611.0,642.0,3586,21,621,25
